"IMG_6372.JPG";"100";"22.0";"1/160";"0.406";"0.383";"0.387";"95.32%"
"IMG_6373.JPG";"100";"22.0";"1/160";"0.406";"0.381";"0.385";"94.83%"
"IMG_6374.JPG";"100";"22.0";"1/160";"0.406";"0.376";"0.382";"94.09%"
"IMG_6375.JPG";"100";"22.0";"1/160";"0.406";"0.375";"0.380";"93.60%"
"IMG_6376.JPG";"100";"22.0";"1/160";"0.406";"0.373";"0.378";"93.10%"
"IMG_6377.JPG";"100";"22.0";"1/160";"0.406";"0.375";"0.376";"92.61%"
"IMG_6378.JPG";"100";"22.0";"1/160";"0.406";"0.377";"0.375";"92.36%"
"IMG_6379.JPG";"100";"22.0";"1/160";"0.406";"0.378";"0.376";"92.61%"
"IMG_6380.JPG";"100";"22.0";"1/160";"0.406";"0.381";"0.377";"92.86%"
"IMG_6381.JPG";"100";"22.0";"1/160";"0.406";"0.387";"0.380";"93.60%"
"IMG_6382.JPG";"100";"22.0";"1/160";"0.406";"0.391";"0.383";"94.33%"
"IMG_6383.JPG";"100";"22.0";"1/160";"0.406";"0.392";"0.386";"95.07%"
"IMG_6384.JPG";"100";"22.0";"1/160";"0.406";"0.393";"0.389";"95.81%"
"IMG_6385.JPG";"100";"22.0";"1/160";"0.406";"0.393";"0.391";"96.31%"
"IMG_6386.JPG";"100";"22.0";"1/160";"0.406";"0.393";"0.392";"96.55%"
"IMG_6387.JPG";"100";"22.0";"1/160";"0.406";"0.392";"0.393";"96.80%"
"IMG_6388.JPG";"100";"22.0";"1/160";"0.406";"0.394";"0.393";"96.80%"
"IMG_6389.JPG";"100";"22.0";"1/160";"0.406";"0.396";"0.394";"97.04%"
"IMG_6390.JPG";"100";"22.0";"1/160";"0.406";"0.396";"0.394";"97.04%"
"IMG_6391.JPG";"100";"22.0";"1/160";"0.406";"0.397";"0.395";"97.29%"
"IMG_6392.JPG";"100";"22.0";"1/160";"0.406";"0.395";"0.396";"97.54%"
"IMG_6393.JPG";"100";"22.0";"1/160";"0.406";"0.393";"0.395";"97.29%"
"IMG_6394.JPG";"100";"22.0";"1/160";"0.406";"0.389";"0.394";"97.04%"
"IMG_6395.JPG";"100";"22.0";"1/160";"0.406";"0.385";"0.392";"96.55%"
"IMG_6396.JPG";"100";"22.0";"1/160";"0.406";"0.387";"0.390";"96.06%"
"IMG_6397.JPG";"100";"22.0";"1/160";"0.406";"0.388";"0.388";"95.57%"
"IMG_6398.JPG";"100";"22.0";"1/160";"0.406";"0.387";"0.387";"95.32%"
"IMG_6399.JPG";"100";"22.0";"1/160";"0.406";"0.386";"0.387";"95.32%"
"IMG_6400.JPG";"100";"22.0";"1/160";"0.406";"0.383";"0.386";"95.07%"
"IMG_6401.JPG";"100";"22.0";"1/160";"0.406";"0.379";"0.385";"94.83%"
"IMG_6402.JPG";"100";"22.0";"1/160";"0.406";"0.378";"0.383";"94.33%"
"IMG_6403.JPG";"100";"22.0";"1/160";"0.406";"0.377";"0.381";"93.84%"
"IMG_6404.JPG";"100";"22.0";"1/160";"0.406";"0.379";"0.379";"93.35%"
"IMG_6405.JPG";"100";"22.0";"1/160";"0.406";"0.381";"0.379";"93.35%"
"IMG_6406.JPG";"100";"22.0";"1/160";"0.406";"0.382";"0.379";"93.35%"
"IMG_6407.JPG";"100";"22.0";"1/160";"0.406";"0.381";"0.380";"93.60%"
"IMG_6408.JPG";"100";"22.0";"1/160";"0.406";"0.384";"0.381";"93.84%"
"IMG_6409.JPG";"100";"22.0";"1/160";"0.406";"0.384";"0.382";"94.09%"
"IMG_6410.JPG";"100";"22.0";"1/160";"0.406";"0.382";"0.383";"94.33%"
"IMG_6411.JPG";"100";"22.0";"1/160";"0.406";"0.376";"0.381";"93.84%"
"IMG_6412.JPG";"100";"22.0";"1/160";"0.406";"0.364";"0.378";"93.10%"
"IMG_6413.JPG";"100";"22.0";"1/160";"0.406";"0.354";"0.372";"91.63%"
"IMG_6414.JPG";"100";"22.0";"1/160";"0.406";"0.349";"0.365";"89.90%"
"IMG_6415.JPG";"100";"22.0";"1/160";"0.406";"0.347";"0.358";"88.18%"
"IMG_6416.JPG";"100";"22.0";"1/160";"0.406";"0.352";"0.353";"86.95%"
"IMG_6417.JPG";"100";"22.0";"1/160";"0.406";"0.358";"0.352";"86.70%"
"IMG_6418.JPG";"100";"22.0";"1/160";"0.406";"0.364";"0.354";"87.19%"
"IMG_6419.JPG";"100";"22.0";"1/160";"0.406";"0.368";"0.358";"88.18%"
"IMG_6420.JPG";"100";"22.0";"1/160";"0.406";"0.365";"0.361";"88.92%"
"IMG_6421.JPG";"100";"22.0";"1/160";"0.406";"0.359";"0.363";"89.41%"
"IMG_6422.JPG";"100";"22.0";"1/160";"0.406";"0.354";"0.362";"89.16%"
"IMG_6423.JPG";"100";"22.0";"1/160";"0.406";"0.354";"0.360";"88.67%"
"IMG_6424.JPG";"100";"22.0";"1/160";"0.406";"0.357";"0.358";"88.18%"
"IMG_6425.JPG";"100";"22.0";"1/160";"0.406";"0.359";"0.357";"87.93%"
"IMG_6426.JPG";"100";"22.0";"1/160";"0.406";"0.365";"0.358";"88.18%"
"IMG_6427.JPG";"100";"22.0";"1/160";"0.406";"0.371";"0.361";"88.92%"
"IMG_6428.JPG";"100";"22.0";"1/160";"0.406";"0.373";"0.365";"89.90%"
"IMG_6429.JPG";"100";"22.0";"1/160";"0.406";"0.372";"0.368";"90.64%"
"IMG_6430.JPG";"100";"22.0";"1/160";"0.406";"0.369";"0.370";"91.13%"
"IMG_6431.JPG";"100";"22.0";"1/160";"0.406";"0.365";"0.370";"91.13%"
"IMG_6432.JPG";"100";"22.0";"1/160";"0.406";"0.360";"0.368";"90.64%"
"IMG_6433.JPG";"100";"22.0";"1/160";"0.406";"0.357";"0.365";"89.90%"
"IMG_6434.JPG";"100";"22.0";"1/160";"0.406";"0.355";"0.361";"88.92%"
"IMG_6435.JPG";"100";"22.0";"1/160";"0.406";"0.350";"0.357";"87.93%"
"IMG_6436.JPG";"100";"22.0";"1/160";"0.406";"0.348";"0.354";"87.19%"
"IMG_6437.JPG";"100";"22.0";"1/160";"0.406";"0.350";"0.352";"86.70%"
"IMG_6438.JPG";"100";"22.0";"1/160";"0.406";"0.349";"0.350";"86.21%"
"IMG_6439.JPG";"100";"22.0";"1/160";"0.406";"0.347";"0.349";"85.96%"
"IMG_6440.JPG";"100";"22.0";"1/160";"0.406";"0.346";"0.348";"85.71%"
"IMG_6441.JPG";"100";"22.0";"1/160";"0.406";"0.344";"0.347";"85.47%"
"IMG_6442.JPG";"100";"22.0";"1/160";"0.406";"0.342";"0.346";"85.22%"
"IMG_6443.JPG";"100";"22.0";"1/160";"0.406";"0.337";"0.343";"84.48%"
"IMG_6444.JPG";"100";"22.0";"1/160";"0.406";"0.339";"0.342";"84.24%"
"IMG_6445.JPG";"100";"22.0";"1/160";"0.406";"0.342";"0.341";"83.99%"
"IMG_6446.JPG";"100";"22.0";"1/160";"0.406";"0.343";"0.341";"83.99%"
"IMG_6447.JPG";"100";"22.0";"1/160";"0.406";"0.345";"0.341";"83.99%"
"IMG_6448.JPG";"100";"22.0";"1/160";"0.406";"0.344";"0.343";"84.48%"
"IMG_6449.JPG";"100";"22.0";"1/160";"0.406";"0.344";"0.344";"84.73%"
"IMG_6450.JPG";"100";"22.0";"1/160";"0.406";"0.345";"0.344";"84.73%"
"IMG_6451.JPG";"100";"22.0";"1/160";"0.406";"0.345";"0.345";"84.98%"
"IMG_6452.JPG";"100";"22.0";"1/160";"0.406";"0.344";"0.344";"84.73%"
"IMG_6453.JPG";"100";"22.0";"1/160";"0.406";"0.342";"0.344";"84.73%"
"IMG_6454.JPG";"100";"22.0";"1/160";"0.406";"0.340";"0.343";"84.48%"
"IMG_6455.JPG";"100";"22.0";"1/160";"0.406";"0.339";"0.342";"84.24%"
"IMG_6456.JPG";"100";"22.0";"1/160";"0.406";"0.338";"0.341";"83.99%"
"IMG_6457.JPG";"100";"22.0";"1/160";"0.406";"0.337";"0.339";"83.50%"
"IMG_6458.JPG";"100";"22.0";"1/160";"0.406";"0.337";"0.338";"83.25%"
"IMG_6459.JPG";"100";"22.0";"1/160";"0.406";"0.336";"0.337";"83.00%"
"IMG_6460.JPG";"100";"22.0";"1/160";"0.406";"0.337";"0.337";"83.00%"
"IMG_6461.JPG";"100";"22.0";"1/160";"0.406";"0.336";"0.337";"83.00%"
"IMG_6462.JPG";"100";"22.0";"1/160";"0.406";"0.336";"0.336";"82.76%"
"IMG_6463.JPG";"100";"22.0";"1/160";"0.406";"0.336";"0.336";"82.76%"
"IMG_6464.JPG";"100";"22.0";"1/160";"0.406";"0.336";"0.336";"82.76%"
"IMG_6465.JPG";"100";"22.0";"1/160";"0.406";"0.335";"0.336";"82.76%"
"IMG_6466.JPG";"100";"22.0";"1/160";"0.406";"0.336";"0.336";"82.76%"
"IMG_6467.JPG";"100";"22.0";"1/160";"0.406";"0.335";"0.336";"82.76%"
"IMG_6468.JPG";"100";"22.0";"1/160";"0.406";"0.333";"0.335";"82.51%"
"IMG_6469.JPG";"100";"22.0";"1/160";"0.406";"0.333";"0.334";"82.27%"
"IMG_6470.JPG";"100";"22.0";"1/160";"0.406";"0.332";"0.334";"82.27%"
"IMG_6471.JPG";"100";"22.0";"1/160";"0.406";"0.331";"0.333";"82.02%"
"IMG_6472.JPG";"100";"22.0";"1/160";"0.406";"0.330";"0.332";"81.77%"
"IMG_6473.JPG";"100";"22.0";"1/160";"0.406";"0.329";"0.331";"81.53%"
"IMG_6474.JPG";"100";"22.0";"1/160";"0.406";"0.329";"0.330";"81.28%"
"IMG_6475.JPG";"100";"22.0";"1/160";"0.406";"0.329";"0.330";"81.28%"
"IMG_6476.JPG";"100";"22.0";"1/160";"0.406";"0.329";"0.329";"81.03%"
"IMG_6477.JPG";"100";"22.0";"1/160";"0.406";"0.329";"0.329";"81.03%"
"IMG_6478.JPG";"100";"22.0";"1/160";"0.406";"0.329";"0.329";"81.03%"
"IMG_6479.JPG";"100";"22.0";"1/160";"0.406";"0.327";"0.329";"81.03%"
"IMG_6480.JPG";"100";"22.0";"1/160";"0.406";"0.326";"0.328";"80.79%"
"IMG_6481.JPG";"100";"22.0";"1/160";"0.406";"0.325";"0.327";"80.54%"
"IMG_6482.JPG";"100";"22.0";"1/160";"0.406";"0.325";"0.326";"80.30%"
"IMG_6483.JPG";"100";"22.0";"1/160";"0.406";"0.324";"0.325";"80.05%"
"IMG_6484.JPG";"100";"22.0";"1/160";"0.406";"0.324";"0.325";"80.05%"
"IMG_6485.JPG";"100";"22.0";"1/160";"0.406";"0.323";"0.324";"79.80%"
"IMG_6486.JPG";"100";"22.0";"1/160";"0.406";"0.322";"0.324";"79.80%"
"IMG_6487.JPG";"100";"22.0";"1/160";"0.406";"0.319";"0.322";"79.31%"
"IMG_6488.JPG";"100";"22.0";"1/160";"0.406";"0.317";"0.321";"79.06%"
"IMG_6489.JPG";"100";"22.0";"1/160";"0.406";"0.316";"0.319";"78.57%"
"IMG_6490.JPG";"100";"22.0";"1/160";"0.406";"0.315";"0.318";"78.33%"
"IMG_6491.JPG";"100";"22.0";"1/160";"0.406";"0.316";"0.317";"78.08%"
"IMG_6492.JPG";"100";"22.0";"1/160";"0.406";"0.314";"0.316";"77.83%"
"IMG_6493.JPG";"100";"22.0";"1/160";"0.406";"0.312";"0.315";"77.59%"
"IMG_6494.JPG";"100";"22.0";"1/160";"0.406";"0.311";"0.314";"77.34%"
"IMG_6495.JPG";"100";"22.0";"1/160";"0.406";"0.311";"0.313";"77.09%"
"IMG_6496.JPG";"100";"22.0";"1/160";"0.406";"0.311";"0.312";"76.85%"
"IMG_6497.JPG";"100";"22.0";"1/160";"0.406";"0.310";"0.311";"76.60%"
"IMG_6498.JPG";"100";"22.0";"1/160";"0.406";"0.310";"0.311";"76.60%"
"IMG_6499.JPG";"100";"22.0";"1/160";"0.406";"0.310";"0.310";"76.35%"
"IMG_6500.JPG";"100";"22.0";"1/160";"0.406";"0.309";"0.310";"76.35%"
"IMG_6501.JPG";"100";"22.0";"1/160";"0.406";"0.307";"0.309";"76.11%"
"IMG_6502.JPG";"100";"22.0";"1/160";"0.406";"0.305";"0.308";"75.86%"
"IMG_6503.JPG";"100";"22.0";"1/160";"0.406";"0.303";"0.307";"75.62%"
"IMG_6504.JPG";"100";"22.0";"1/160";"0.406";"0.302";"0.305";"75.12%"
"IMG_6505.JPG";"100";"22.0";"1/160";"0.406";"0.300";"0.303";"74.63%"
"IMG_6506.JPG";"100";"22.0";"1/160";"0.406";"0.297";"0.301";"74.14%"
"IMG_6507.JPG";"100";"22.0";"1/160";"0.406";"0.296";"0.300";"73.89%"
"IMG_6508.JPG";"100";"22.0";"1/160";"0.406";"0.296";"0.298";"73.40%"
"IMG_6509.JPG";"100";"22.0";"1/160";"0.406";"0.296";"0.297";"73.15%"
"IMG_6510.JPG";"100";"22.0";"1/160";"0.406";"0.294";"0.296";"72.91%"
"IMG_6511.JPG";"100";"22.0";"1/160";"0.406";"0.294";"0.295";"72.66%"
"IMG_6512.JPG";"100";"22.0";"1/160";"0.406";"0.293";"0.295";"72.66%"
"IMG_6513.JPG";"100";"22.0";"1/160";"0.406";"0.292";"0.294";"72.41%"
"IMG_6514.JPG";"100";"22.0";"1/160";"0.406";"0.291";"0.293";"72.17%"
"IMG_6515.JPG";"100";"22.0";"1/160";"0.406";"0.291";"0.292";"71.92%"
"IMG_6516.JPG";"100";"22.0";"1/160";"0.406";"0.291";"0.292";"71.92%"
"IMG_6517.JPG";"100";"22.0";"1/160";"0.406";"0.290";"0.291";"71.67%"
"IMG_6518.JPG";"100";"22.0";"1/160";"0.406";"0.289";"0.290";"71.43%"
"IMG_6519.JPG";"100";"22.0";"1/160";"0.406";"0.287";"0.290";"71.43%"
"IMG_6520.JPG";"100";"22.0";"1/160";"0.406";"0.286";"0.289";"71.18%"
"IMG_6521.JPG";"100";"22.0";"1/160";"0.406";"0.286";"0.288";"70.94%"
"IMG_6522.JPG";"100";"22.0";"1/160";"0.406";"0.284";"0.286";"70.44%"
"IMG_6523.JPG";"100";"22.0";"1/160";"0.406";"0.284";"0.285";"70.20%"
"IMG_6524.JPG";"100";"22.0";"1/160";"0.406";"0.283";"0.285";"70.20%"
"IMG_6525.JPG";"100";"22.0";"1/160";"0.406";"0.282";"0.284";"69.95%"
"IMG_6526.JPG";"100";"22.0";"1/160";"0.406";"0.280";"0.283";"69.70%"
"IMG_6527.JPG";"100";"22.0";"1/160";"0.406";"0.278";"0.281";"69.21%"
"IMG_6528.JPG";"100";"22.0";"1/160";"0.406";"0.277";"0.280";"68.97%"
"IMG_6529.JPG";"100";"22.0";"1/160";"0.406";"0.276";"0.279";"68.72%"
"IMG_6530.JPG";"100";"22.0";"1/160";"0.406";"0.274";"0.277";"68.23%"
"IMG_6531.JPG";"100";"22.0";"1/160";"0.406";"0.272";"0.275";"67.73%"
"IMG_6532.JPG";"100";"22.0";"1/160";"0.406";"0.270";"0.274";"67.49%"
"IMG_6533.JPG";"100";"22.0";"1/125";"0.406";"0.313";"0.281";"69.21%"
"IMG_6534.JPG";"100";"22.0";"1/125";"0.406";"0.311";"0.288";"70.94%"
"IMG_6535.JPG";"100";"22.0";"1/125";"0.406";"0.310";"0.295";"72.66%"
"IMG_6536.JPG";"100";"22.0";"1/125";"0.406";"0.308";"0.302";"74.38%"
"IMG_6537.JPG";"100";"22.0";"1/125";"0.406";"0.305";"0.309";"76.11%"
"IMG_6538.JPG";"100";"22.0";"1/125";"0.406";"0.304";"0.308";"75.86%"
"IMG_6539.JPG";"100";"22.0";"1/125";"0.406";"0.300";"0.305";"75.12%"
"IMG_6540.JPG";"100";"22.0";"1/125";"0.406";"0.297";"0.303";"74.63%"
"IMG_6541.JPG";"100";"22.0";"1/125";"0.406";"0.295";"0.300";"73.89%"
"IMG_6542.JPG";"100";"22.0";"1/125";"0.406";"0.292";"0.298";"73.40%"
"IMG_6543.JPG";"100";"22.0";"1/125";"0.406";"0.289";"0.295";"72.66%"
"IMG_6544.JPG";"100";"22.0";"1/125";"0.406";"0.286";"0.292";"71.92%"
"IMG_6545.JPG";"100";"22.0";"1/125";"0.406";"0.284";"0.289";"71.18%"
"IMG_6546.JPG";"100";"22.0";"1/125";"0.406";"0.282";"0.287";"70.69%"
"IMG_6547.JPG";"100";"22.0";"1/125";"0.406";"0.279";"0.284";"69.95%"
"IMG_6548.JPG";"100";"22.0";"1/125";"0.406";"0.276";"0.281";"69.21%"
"IMG_6549.JPG";"100";"22.0";"1/125";"0.406";"0.274";"0.279";"68.72%"
"IMG_6550.JPG";"100";"22.0";"1/125";"0.406";"0.272";"0.277";"68.23%"
"IMG_6551.JPG";"100";"22.0";"1/125";"0.406";"0.269";"0.274";"67.49%"
"IMG_6552.JPG";"100";"22.0";"1/125";"0.406";"0.266";"0.271";"66.75%"
"IMG_6553.JPG";"100";"22.0";"1/100";"0.406";"0.308";"0.278";"68.47%"
"IMG_6554.JPG";"100";"22.0";"1/100";"0.406";"0.305";"0.284";"69.95%"
"IMG_6555.JPG";"100";"22.0";"1/100";"0.406";"0.303";"0.290";"71.43%"
"IMG_6556.JPG";"100";"22.0";"1/100";"0.406";"0.300";"0.296";"72.91%"
"IMG_6557.JPG";"100";"22.0";"1/80";"0.406";"0.341";"0.311";"76.60%"
"IMG_6558.JPG";"100";"22.0";"1/80";"0.406";"0.338";"0.317";"78.08%"
"IMG_6559.JPG";"100";"22.0";"1/80";"0.406";"0.333";"0.323";"79.56%"
"IMG_6560.JPG";"100";"22.0";"1/80";"0.406";"0.329";"0.328";"80.79%"
"IMG_6561.JPG";"100";"22.0";"1/80";"0.406";"0.325";"0.333";"82.02%"
"IMG_6562.JPG";"100";"22.0";"1/80";"0.406";"0.322";"0.329";"81.03%"
"IMG_6563.JPG";"100";"22.0";"1/80";"0.406";"0.319";"0.326";"80.30%"
"IMG_6564.JPG";"100";"22.0";"1/80";"0.406";"0.317";"0.322";"79.31%"
"IMG_6565.JPG";"100";"22.0";"1/80";"0.406";"0.315";"0.320";"78.82%"
"IMG_6566.JPG";"100";"22.0";"1/80";"0.406";"0.312";"0.317";"78.08%"
"IMG_6567.JPG";"100";"22.0";"1/60";"0.406";"0.356";"0.324";"79.80%"
"IMG_6568.JPG";"100";"22.0";"1/60";"0.406";"0.354";"0.331";"81.53%"
"IMG_6569.JPG";"100";"22.0";"1/60";"0.406";"0.350";"0.337";"83.00%"
"IMG_6570.JPG";"100";"22.0";"1/60";"0.406";"0.348";"0.344";"84.73%"
"IMG_6571.JPG";"100";"22.0";"1/60";"0.406";"0.345";"0.351";"86.45%"
"IMG_6572.JPG";"100";"22.0";"1/60";"0.406";"0.341";"0.348";"85.71%"
"IMG_6573.JPG";"100";"22.0";"1/50";"0.406";"0.387";"0.354";"87.19%"
"IMG_6574.JPG";"100";"22.0";"1/50";"0.406";"0.383";"0.361";"88.92%"
"IMG_6575.JPG";"100";"22.0";"1/50";"0.406";"0.378";"0.367";"90.39%"
"IMG_6576.JPG";"100";"22.0";"1/50";"0.406";"0.374";"0.373";"91.87%"
"IMG_6577.JPG";"100";"22.0";"1/50";"0.406";"0.370";"0.378";"93.10%"
"IMG_6578.JPG";"100";"22.0";"1/50";"0.406";"0.366";"0.374";"92.12%"
"IMG_6579.JPG";"100";"22.0";"1/40";"0.406";"0.410";"0.380";"93.60%"
"IMG_6580.JPG";"100";"22.0";"1/40";"0.406";"0.406";"0.385";"94.83%"
"IMG_6581.JPG";"100";"22.0";"1/40";"0.406";"0.400";"0.390";"96.06%"
"IMG_6582.JPG";"100";"22.0";"1/40";"0.406";"0.395";"0.395";"97.29%"
"IMG_6583.JPG";"100";"22.0";"1/40";"0.406";"0.389";"0.400";"98.52%"
"IMG_6584.JPG";"100";"22.0";"1/40";"0.406";"0.384";"0.395";"97.29%"
"IMG_6585.JPG";"100";"22.0";"1/40";"0.406";"0.379";"0.389";"95.81%"
"IMG_6586.JPG";"100";"22.0";"1/40";"0.406";"0.374";"0.384";"94.58%"
"IMG_6587.JPG";"100";"22.0";"1/40";"0.406";"0.369";"0.379";"93.35%"
"IMG_6588.JPG";"100";"22.0";"1/40";"0.406";"0.363";"0.374";"92.12%"
"IMG_6589.JPG";"100";"22.0";"1/40";"0.406";"0.358";"0.369";"90.89%"
"IMG_6590.JPG";"100";"22.0";"1/40";"0.406";"0.353";"0.363";"89.41%"
"IMG_6591.JPG";"100";"22.0";"1/40";"0.406";"0.347";"0.358";"88.18%"
"IMG_6592.JPG";"100";"22.0";"1/40";"0.406";"0.342";"0.353";"86.95%"
"IMG_6593.JPG";"100";"22.0";"1/40";"0.406";"0.337";"0.347";"85.47%"
"IMG_6594.JPG";"100";"22.0";"1/40";"0.406";"0.334";"0.343";"84.48%"
"IMG_6595.JPG";"100";"22.0";"1/40";"0.406";"0.330";"0.338";"83.25%"
"IMG_6596.JPG";"100";"22.0";"1/40";"0.406";"0.326";"0.334";"82.27%"
"IMG_6597.JPG";"100";"22.0";"1/30";"0.406";"0.372";"0.340";"83.74%"
"IMG_6598.JPG";"100";"22.0";"1/30";"0.406";"0.367";"0.346";"85.22%"
"IMG_6599.JPG";"100";"22.0";"1/30";"0.406";"0.365";"0.352";"86.70%"
"IMG_6600.JPG";"100";"22.0";"1/30";"0.406";"0.361";"0.358";"88.18%"
"IMG_6601.JPG";"100";"22.0";"1/30";"0.406";"0.357";"0.364";"89.66%"
"IMG_6602.JPG";"100";"22.0";"1/30";"0.406";"0.352";"0.360";"88.67%"
"IMG_6603.JPG";"100";"22.0";"1/30";"0.406";"0.349";"0.357";"87.93%"
"IMG_6604.JPG";"100";"22.0";"1/30";"0.406";"0.346";"0.353";"86.95%"
"IMG_6605.JPG";"100";"22.0";"1/30";"0.406";"0.342";"0.349";"85.96%"
"IMG_6606.JPG";"100";"22.0";"1/30";"0.406";"0.337";"0.345";"84.98%"
"IMG_6607.JPG";"100";"22.0";"1/30";"0.406";"0.334";"0.342";"84.24%"
"IMG_6608.JPG";"100";"22.0";"1/30";"0.406";"0.329";"0.338";"83.25%"
"IMG_6609.JPG";"100";"22.0";"1/30";"0.406";"0.323";"0.333";"82.02%"
"IMG_6610.JPG";"100";"22.0";"1/30";"0.406";"0.319";"0.328";"80.79%"
"IMG_6611.JPG";"100";"22.0";"1/25";"0.406";"0.363";"0.334";"82.27%"
"IMG_6612.JPG";"100";"22.0";"1/25";"0.406";"0.360";"0.339";"83.50%"
"IMG_6613.JPG";"100";"22.0";"1/25";"0.406";"0.357";"0.344";"84.73%"
"IMG_6614.JPG";"100";"22.0";"1/25";"0.406";"0.354";"0.351";"86.45%"
"IMG_6615.JPG";"100";"22.0";"1/25";"0.406";"0.352";"0.357";"87.93%"
"IMG_6616.JPG";"100";"22.0";"1/25";"0.406";"0.351";"0.355";"87.44%"
"IMG_6617.JPG";"100";"22.0";"1/25";"0.406";"0.352";"0.353";"86.95%"
"IMG_6618.JPG";"100";"22.0";"1/25";"0.406";"0.350";"0.352";"86.70%"
"IMG_6619.JPG";"100";"22.0";"1/25";"0.406";"0.349";"0.351";"86.45%"
"IMG_6620.JPG";"100";"22.0";"1/25";"0.406";"0.348";"0.350";"86.21%"
"IMG_6621.JPG";"100";"22.0";"1/25";"0.406";"0.346";"0.349";"85.96%"
"IMG_6622.JPG";"100";"22.0";"1/25";"0.406";"0.344";"0.347";"85.47%"
"IMG_6623.JPG";"100";"22.0";"1/20";"0.406";"0.388";"0.355";"87.44%"
"IMG_6624.JPG";"100";"22.0";"1/20";"0.406";"0.385";"0.362";"89.16%"
"IMG_6625.JPG";"100";"22.0";"1/20";"0.406";"0.381";"0.369";"90.89%"
"IMG_6626.JPG";"100";"22.0";"1/20";"0.406";"0.376";"0.375";"92.36%"
"IMG_6627.JPG";"100";"22.0";"1/20";"0.406";"0.373";"0.381";"93.84%"
"IMG_6628.JPG";"100";"22.0";"1/20";"0.406";"0.369";"0.377";"92.86%"
"IMG_6629.JPG";"100";"22.0";"1/20";"0.406";"0.364";"0.373";"91.87%"
"IMG_6630.JPG";"100";"22.0";"1/20";"0.406";"0.357";"0.368";"90.64%"
"IMG_6631.JPG";"100";"22.0";"1/15";"0.406";"0.400";"0.373";"91.87%"
"IMG_6632.JPG";"100";"22.0";"1/15";"0.406";"0.394";"0.377";"92.86%"
"IMG_6633.JPG";"100";"22.0";"1/15";"0.406";"0.390";"0.381";"93.84%"
"IMG_6634.JPG";"100";"22.0";"1/15";"0.406";"0.386";"0.385";"94.83%"
"IMG_6635.JPG";"100";"22.0";"1/15";"0.406";"0.381";"0.390";"96.06%"
"IMG_6636.JPG";"100";"22.0";"1/15";"0.406";"0.375";"0.385";"94.83%"
"IMG_6637.JPG";"100";"22.0";"1/15";"0.406";"0.368";"0.380";"93.60%"
"IMG_6638.JPG";"100";"22.0";"1/15";"0.406";"0.361";"0.374";"92.12%"
